,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,SALES_PRICE,AGE_OF_HOUSE
258,2,1276,141,2.0,1.0,4,3,0,2,2,2,4,3.8,2.3,3.8,3.2,9604120,36
259,2,1159,90,1.0,1.0,3,2,1,1,1,0,3,4.3,3.3,2.6,3.39,9062800,36
260,4,1024,142,1.0,1.0,3,0,1,1,2,1,1,3.4,3.1,4.9,3.91,4748500,50
261,0,1249,93,2.0,2.0,4,1,0,0,2,2,0,3.9,2.2,4.8,3.5032537884152344,12642285,19
262,2,839,175,1.0,1.0,3,3,1,2,0,0,3,2.5,4.4,3.2,3.47,9107430,16
263,2,1286,105,2.0,1.0,4,0,0,1,0,1,5,2.2,2.2,4.9,3.01,9153300,34
264,3,2467,69,4.0,2.0,6,1,0,1,0,0,4,3.0,3.6,2.4,2.94,12650920,16
265,4,653,121,1.0,1.0,2,1,0,0,1,1,5,2.5,3.1,5.0,3.68,7635250,15
266,4,606,4,1.0,1.0,2,2,1,2,2,0,5,2.6,3.0,3.9,3.24,7854000,17
267,5,1837,81,2.0,1.0,5,1,1,1,1,1,4,4.3,4.1,4.8,4.475,13197230,29
268,6,1880,95,3.0,2.0,5,2,1,0,2,1,1,3.7,3.2,4.2,3.63,13669670,46
269,3,2189,1,3.0,2.0,5,1,1,0,0,0,3,2.3,4.7,4.5,3.9,18249860,23
270,6,1853,123,3.0,2.0,5,1,1,0,2,2,1,2.4,4.3,4.5,3.89,14707330,49
271,2,1057,200,1.0,1.0,3,3,0,2,0,2,4,4.3,3.2,2.6,3.35,9144840,17
272,0,723,49,1.0,1.0,2,2,0,0,1,0,5,3.6,3.7,3.7,3.67,10969920,28
273,5,1812,100,2.0,1.0,5,2,0,2,1,1,4,2.8,2.6,4.2,3.38,12248640,44
274,5,1788,145,1.0,1.0,4,1,1,2,1,1,4,4.6,3.0,5.0,4.38,14225180,17
275,6,1615,31,2.0,1.0,4,0,0,1,1,2,2,4.5,4.5,4.8,4.59,8019280,19
276,1,1755,85,1.0,1.0,4,1,0,1,2,1,4,3.8,4.5,2.1,3.295,11410310,43
277,0,1296,25,2.0,2.0,4,2,0,1,0,1,5,3.5,4.4,4.8,4.33,9950600,20
278,3,1554,18,2.0,1.0,4,0,1,1,2,2,4,2.7,2.5,3.8,3.08,9980320,6
279,1,1737,71,1.0,1.0,4,1,1,1,0,0,4,4.4,3.6,4.2,4.12,14292780,9
280,4,785,116,1.0,1.0,2,2,1,2,0,1,2,4.0,2.9,3.0,3.27,5752875,12
281,4,1678,70,2.0,2.0,4,4,1,0,2,0,1,3.3,2.9,4.9,3.82,11883250,35
282,3,2360,171,4.0,2.0,6,3,1,0,2,2,5,2.0,3.9,4.6,3.61,19816180,9
283,3,1464,2,2.0,1.0,4,2,1,2,2,2,3,4.8,4.0,3.1,3.88,9394640,28
284,3,1632,156,2.0,1.0,4,4,1,2,0,0,3,2.7,4.5,2.9,3.5032537884152344,10506420,19
285,6,1755,103,2.0,1.0,4,0,1,2,1,1,1,2.6,3.9,4.0,3.61,8762820,26
286,6,1556,105,2.0,1.0,4,4,0,2,2,2,4,4.6,2.4,4.4,3.55,9348100,20
287,0,1170,120,1.0,1.0,3,1,0,1,2,0,3,3.0,3.3,4.0,3.56,9134740,36
288,0,901,106,1.0,1.0,3,4,0,2,0,0,2,4.6,4.8,4.6,4.64,7643255,37
289,4,1160,184,1.0,1.0,3,4,1,0,2,0,0,4.0,4.9,2.9,3.83,8886250,19
290,4,1570,170,2.0,2.0,4,2,1,1,2,1,0,3.0,5.0,3.0,3.6,6407000,8
291,4,1476,167,2.0,2.0,4,0,0,0,2,2,4,4.4,3.4,4.4,4.1,11536000,32
292,4,586,190,1.0,1.0,2,2,1,2,1,2,2,4.4,2.9,2.2,3.07,5333000,19
293,4,1059,110,1.0,1.0,3,3,1,1,0,2,4,3.9,3.7,4.9,4.24,7849250,33
294,5,1712,1,1.0,1.0,4,0,1,1,2,0,4,3.5,4.7,3.1,3.62,13797720,6
295,0,847,7,1.0,1.0,3,4,0,2,2,0,3,2.6,2.1,2.7,2.55,7492300,39
296,4,1192,152,1.0,1.0,3,2,0,1,2,1,2,4.5,4.5,3.6,4.14,5342250,23
297,6,1942,126,3.0,2.0,5,4,1,0,0,1,4,4.1,3.4,2.7,3.37,16212650,25
298,4,557,105,1.0,1.0,2,2,1,2,1,1,2,4.3,3.0,2.8,3.31,4710125,17
299,6,1728,123,2.0,1.0,4,3,1,0,1,0,2,4.0,2.6,2.8,3.01,14898480,19
300,6,1798,23,2.0,1.0,4,2,1,0,0,0,5,3.0,3.4,4.0,3.48,17060380,29
301,4,1497,24,2.0,2.0,4,4,1,1,0,0,0,4.4,3.8,4.8,4.38,6931750,35
302,2,1173,27,1.0,1.0,3,3,1,1,2,1,3,3.1,2.1,3.2,2.73,8196400,32
303,1,1640,198,1.0,1.0,4,4,1,0,2,1,3,3.7,3.4,4.5,3.945,17704670,36
304,3,1747,82,2.0,1.0,4,4,1,2,2,2,4,2.2,4.9,3.1,3.37,10784680,17
305,4,1342,183,2.0,2.0,4,0,1,0,1,1,2,4.8,2.9,2.2,3.19,9594250,43
306,5,2000,31,2.0,1.0,5,1,0,1,2,1,5,4.1,3.9,2.4,3.285,13596890,27
307,6,1987,158,3.0,2.0,5,2,0,2,2,0,3,3.7,3.0,2.9,3.15,11156320,11
308,4,1567,2,2.0,2.0,4,2,0,2,0,0,1,4.2,2.9,4.5,3.93,7725875,17
309,4,1188,187,1.0,1.0,3,4,0,0,0,1,5,2.8,4.8,3.3,3.6,9819500,34
310,0,737,12,1.0,1.0,2,2,0,1,2,1,0,2.0,2.0,3.5,2.75,3869180,32
311,4,785,63,1.0,1.0,2,1,1,2,2,2,1,2.1,5.0,2.1,2.97,5852625,13
312,3,2078,13,3.0,2.0,5,0,0,1,2,2,3,2.3,2.8,4.6,3.5032537884152344,9696820,21
313,0,647,45,1.0,1.0,2,2,1,0,0,1,3,2.0,4.7,4.0,3.54,9574550,10
314,4,1171,111,1.0,1.0,3,1,1,2,0,1,0,4.0,4.8,2.2,3.52,6102625,16
315,3,2435,124,4.0,2.0,6,4,1,0,2,0,5,2.6,4.0,4.1,3.62,20246360,18
316,6,1805,29,3.0,2.0,5,1,1,0,0,2,4,2.6,4.7,5.0,4.27,16930470,16
317,4,1145,38,1.0,1.0,3,3,0,1,0,0,0,4.2,5.0,3.8,4.28,5510250,17
318,4,971,15,1.0,1.0,3,3,0,1,0,2,4,2.4,2.6,2.1,2.34,6530500,28
319,4,1657,78,2.0,2.0,4,0,1,2,2,0,4,3.6,2.5,3.8,3.35,10147125,39
320,6,1638,16,2.0,1.0,4,1,1,1,2,1,3,4.1,3.1,4.2,3.68,9705900,5
321,0,1284,141,2.0,2.0,4,3,1,0,1,2,4,3.4,2.1,4.3,3.59,16107475,5
322,0,1273,66,2.0,2.0,4,0,0,2,1,1,0,2.2,3.8,3.4,3.12,7451690,6
323,2,1185,188,1.0,1.0,3,3,1,1,1,0,4,3.5,3.1,3.0,3.19,10163000,20
324,5,1538,161,1.0,1.0,4,2,1,0,2,0,4,4.1,3.5,3.8,3.815,19376950,5
325,3,1929,84,3.0,2.0,5,3,0,2,0,2,3,4.1,2.5,3.1,3.22,10173980,30
326,3,1656,30,2.0,1.0,4,0,1,1,2,2,5,4.1,3.7,4.1,3.98,10910100,15
327,0,1287,9,2.0,2.0,4,2,1,0,2,0,2,2.6,4.3,2.3,2.79,15013625,15
328,5,1749,118,1.0,1.0,4,0,0,2,2,1,3,3.5,2.5,4.3,3.61,11713410,32
329,1,1585,188,1.0,1.0,4,2,0,0,0,1,4,2.3,4.2,2.1,3.5032537884152344,17382790,17
330,5,1962,180,2.0,1.0,5,3,1,2,2,2,5,4.8,3.9,3.6,4.035,15862990,34
331,3,1425,106,2.0,1.0,4,3,0,1,2,2,4,3.8,3.4,3.8,3.68,8677280,14
332,4,884,11,1.0,1.0,2,3,1,0,2,2,2,4.8,2.7,3.8,3.77,8282500,26
333,2,1052,159,1.0,1.0,3,3,0,2,2,1,3,4.4,2.0,4.4,3.44,7926740,10
334,5,1756,12,1.0,1.0,4,4,0,1,2,0,4,5.0,5.0,3.5,4.325,12093570,31
335,4,523,148,1.0,1.0,2,0,1,1,0,0,5,3.0,4.2,4.0,3.76,7390000,38
336,6,1524,33,2.0,1.0,4,2,1,2,2,2,5,3.9,3.2,3.8,3.56,11053290,22
337,5,1949,137,2.0,1.0,5,4,1,2,2,1,5,3.3,2.6,2.0,2.54,14464930,43
338,2,1263,61,2.0,1.0,4,1,0,2,2,0,4,4.7,3.5,2.2,3.47,10637010,22
339,3,1917,106,3.0,2.0,5,2,1,1,0,2,4,2.7,4.8,3.4,3.61,11045960,18
340,3,1401,100,2.0,1.0,4,4,0,1,2,2,3,2.2,4.7,3.0,3.27,7410200,20
341,2,723,8,1.0,1.0,2,2,0,2,0,0,5,2.7,4.1,5.0,3.95,8645860,17
342,5,1660,156,1.0,1.0,4,3,0,0,2,2,3,4.0,3.1,4.5,4.0,17787740,37
343,2,895,191,1.0,1.0,3,4,1,1,1,0,3,3.9,4.0,3.5,3.82,8514750,5
344,1,1889,160,2.0,1.0,5,4,1,1,1,0,5,3.5,2.4,2.4,2.785,13841050,45
345,2,1199,187,1.0,1.0,3,1,0,2,2,2,3,2.5,2.0,4.9,3.02,9160580,25
346,4,782,95,1.0,1.0,2,1,1,0,0,1,2,3.8,3.8,3.4,3.64,7794500,14
347,1,1571,124,1.0,1.0,4,4,1,2,2,2,4,3.9,2.5,4.8,3.91,12946530,25
348,3,1848,178,3.0,2.0,5,3,1,0,2,2,4,3.8,2.3,2.8,2.95,15883280,24
349,2,1131,64,1.0,1.0,3,1,1,2,2,1,4,4.6,4.7,3.2,4.22,10089670,20
350,4,1062,15,1.0,1.0,3,1,1,1,0,1,0,4.3,2.1,4.9,3.88,5335750,21
351,3,1983,148,3.0,2.0,5,1,1,1,0,2,5,2.3,4.3,2.1,2.82,12126880,24
352,6,1572,1,2.0,1.0,4,1,0,1,2,0,1,2.0,4.3,2.4,3.16,8165450,20
353,1,1535,149,1.0,1.0,4,2,0,2,1,0,3,3.6,3.1,4.3,3.755,11484740,32
354,5,1818,193,2.0,1.0,5,3,1,0,2,0,5,4.2,2.3,3.9,3.59,22024740,32
355,3,1484,54,2.0,1.0,4,4,1,2,2,0,3,3.4,2.5,4.2,3.5032537884152344,9771020,27
356,3,2189,60,3.0,2.0,5,1,0,2,2,0,3,4.9,4.5,2.7,3.9,12071880,15
357,2,1203,171,2.0,1.0,4,4,0,0,0,1,4,2.6,4.8,3.0,3.6,12925550,17
358,3,1610,140,2.0,1.0,4,4,1,0,0,0,5,2.9,2.2,4.6,3.37,15387480,24
359,0,863,26,1.0,1.0,3,0,1,1,2,2,0,3.1,3.7,3.1,3.22,6637005,7
360,4,985,61,1.0,1.0,3,4,0,2,0,0,4,2.2,4.4,2.3,2.9,7446875,20
361,4,1623,47,2.0,2.0,4,0,0,0,0,2,3,4.6,2.7,4.2,3.87,11658500,38
362,0,1019,153,1.0,1.0,3,4,0,1,1,0,1,3.7,3.5,3.4,3.51,6663435,29
363,4,1575,4,2.0,2.0,4,2,1,1,2,2,5,3.6,3.1,4.3,3.73,9894250,9
364,2,802,161,1.0,1.0,3,0,0,2,2,1,5,3.4,4.2,3.6,3.78,7968490,9
365,5,1846,190,2.0,1.0,5,3,0,2,2,1,3,2.8,2.0,5.0,3.59,12403760,34
366,2,759,131,1.0,1.0,2,1,0,2,0,2,4,4.0,4.7,3.0,3.98,8149280,15
367,3,2060,159,3.0,2.0,5,0,0,0,2,2,4,3.1,3.6,4.5,3.81,16012600,30
368,3,1503,183,2.0,1.0,4,4,1,2,2,0,5,4.3,4.5,3.2,3.92,11121040,19
369,6,1853,17,3.0,2.0,5,4,1,1,2,1,4,4.2,4.1,2.6,3.68,9462230,49
370,5,1739,16,1.0,1.0,4,1,1,0,2,2,4,4.5,4.9,4.0,4.375,20477590,37
371,4,766,38,1.0,1.0,2,2,1,0,2,2,5,4.8,2.2,2.0,2.9,8755500,50
372,2,857,27,1.0,1.0,3,0,1,2,0,1,4,3.0,2.4,4.8,3.3,8471590,26
373,5,1887,108,2.0,1.0,5,4,0,1,1,0,5,3.0,4.4,2.3,3.035,13024030,39
374,4,1502,98,2.0,2.0,4,3,0,1,2,1,5,2.2,2.2,2.4,2.28,8215250,7
375,6,1568,109,2.0,1.0,4,2,0,2,2,1,0,3.4,2.3,4.1,3.12,6361850,30
376,2,918,190,1.0,1.0,3,4,0,0,2,1,5,3.6,2.7,4.2,3.42,10929300,22
377,0,1289,70,2.0,2.0,4,3,0,0,0,0,3,3.2,3.9,2.3,2.89,14634500,40
378,3,1941,34,3.0,2.0,5,1,0,2,2,0,5,3.7,3.7,3.2,3.5,12228420,20
379,6,1730,146,2.0,1.0,4,0,1,2,2,1,4,2.0,4.7,2.6,3.4,10494410,23
380,6,1513,128,2.0,1.0,4,3,1,0,1,0,0,2.6,3.0,4.7,3.41,12350640,27
381,6,1762,142,2.0,1.0,4,2,1,1,2,1,3,2.7,2.1,4.8,3.06,9071080,24
382,1,1970,65,2.0,1.0,5,4,1,1,0,1,3,2.9,4.8,3.4,3.575,12450910,33
383,6,1702,129,2.0,1.0,4,0,0,0,2,1,2,4.4,2.3,2.3,2.83,12225650,45
384,6,1726,19,2.0,1.0,4,4,0,1,2,1,1,2.6,3.0,3.4,3.02,6804640,21
385,2,1243,164,2.0,1.0,4,2,1,0,2,0,4,2.7,3.5,4.1,3.44,15495150,9
386,6,1550,53,2.0,1.0,4,4,1,0,1,0,0,3.5,2.1,3.4,2.84,12456680,14
387,3,1830,123,3.0,2.0,5,1,1,0,0,0,3,3.2,2.0,3.4,2.92,16312280,14
388,4,1435,76,2.0,2.0,4,0,1,1,2,0,5,3.4,3.8,4.8,4.08,9753250,33
389,6,1729,105,2.0,1.0,4,4,1,2,1,2,3,4.4,4.8,2.0,3.86,10629750,5
390,5,1572,113,1.0,1.0,4,1,1,0,0,0,5,2.9,2.7,4.5,3.57,20715860,18
391,2,1145,74,1.0,1.0,3,1,1,0,2,0,3,4.3,2.7,2.5,3.12,14297200,16
392,2,1043,143,1.0,1.0,3,0,1,2,1,1,3,3.9,3.7,2.7,3.46,8317410,30
393,4,1332,137,1.0,1.0,3,3,0,2,2,2,5,3.5,3.4,4.2,3.75,8261500,44
394,4,608,41,1.0,1.0,2,2,1,0,1,1,2,4.5,3.9,2.5,3.52,6206250,15
395,0,676,67,1.0,1.0,2,4,1,0,2,1,2,3.2,2.4,2.1,2.49,8400465,31
396,6,1685,175,2.0,1.0,4,1,1,2,2,0,3,3.9,3.8,5.0,4.19,11104320,36
397,0,658,175,1.0,1.0,2,1,0,2,2,0,1,3.6,4.9,3.2,3.66,6083885,39
398,2,1008,99,1.0,1.0,3,1,0,2,2,2,4,5.0,4.4,3.9,4.43,8836160,32
399,1,1924,36,2.0,1.0,5,2,0,2,1,1,5,3.0,2.0,5.0,3.55,13620040,31
400,3,2112,77,3.0,2.0,5,1,0,0,2,0,3,2.8,3.0,2.1,2.58,16756460,13
401,2,917,177,1.0,1.0,3,3,1,0,2,0,3,2.8,2.8,4.4,3.28,11889950,37
402,4,1353,20,2.0,2.0,4,0,1,2,1,1,4,3.7,2.3,2.5,3.5032537884152344,8573875,8
403,1,1694,161,1.0,1.0,4,0,1,2,0,2,4,4.4,2.9,3.6,3.705,14054970,20
404,1,1625,192,1.0,1.0,4,1,1,0,0,1,3,4.3,5.0,4.3,4.475,18316110,43
405,1,1882,45,2.0,1.0,5,3,1,2,0,1,4,2.2,3.6,4.5,3.47,14761860,5
406,5,1924,80,2.0,1.0,5,3,1,0,0,1,5,2.9,2.5,2.5,2.62,22123260,23
407,2,894,89,1.0,1.0,3,0,0,0,2,1,5,2.9,4.6,2.6,3.49,10882400,28
408,4,904,82,1.0,1.0,3,3,1,2,2,1,4,2.4,4.2,3.4,3.34,6863000,40
409,0,1279,190,2.0,2.0,4,1,0,1,2,0,3,4.0,3.0,5.0,4.3,9792910,34
410,6,1547,23,2.0,1.0,4,0,0,2,1,0,5,4.9,3.5,2.5,3.55,10090590,47
411,4,626,193,1.0,1.0,2,2,0,1,0,2,3,4.2,3.4,3.7,3.76,5072750,25
412,5,1673,32,1.0,1.0,4,4,0,2,2,1,5,4.8,4.4,3.1,3.935,12156320,44
413,2,1296,65,2.0,1.0,4,4,1,2,2,0,3,4.4,3.6,2.5,3.51,10741020,14
414,3,2194,73,3.0,2.0,5,4,0,0,2,0,3,2.8,3.7,4.2,3.63,16805520,6
415,3,1678,200,2.0,1.0,4,4,0,0,2,2,4,4.2,3.4,3.0,3.48,13586120,16
416,2,702,190,1.0,1.0,2,1,1,1,1,1,5,2.0,2.6,3.0,2.54,8021300,18
417,0,1067,55,1.0,1.0,3,4,1,1,1,1,3,2.4,3.8,3.5,3.23,7960405,27
418,2,980,90,1.0,1.0,3,2,1,0,2,2,3,4.3,3.2,2.1,3.2,11847350,25
419,3,1989,185,3.0,2.0,5,1,1,1,2,2,5,2.7,3.3,2.7,2.88,11985600,20
420,2,1257,163,2.0,1.0,4,3,0,0,2,2,4,4.7,2.5,5.0,3.91,13788450,35
421,2,1069,55,1.0,1.0,3,3,1,2,0,0,3,2.5,4.6,4.9,4.06,10080280,21
422,4,606,86,1.0,1.0,2,0,0,0,2,1,4,2.6,4.4,3.8,3.62,6564750,13
423,4,1449,49,2.0,2.0,4,4,1,1,2,0,4,3.1,2.3,4.6,3.46,8861500,36
424,4,1154,170,1.0,1.0,3,2,0,1,2,2,5,3.5,4.7,5.0,4.46,7880000,12
425,0,927,72,1.0,1.0,3,2,0,0,2,0,5,4.7,5.0,2.6,3.71,12682895,33
426,4,1613,151,2.0,2.0,4,2,1,2,1,0,4,4.8,4.4,4.6,4.6,10169625,31
427,6,1851,106,3.0,2.0,5,1,1,1,0,0,5,4.9,4.5,2.5,4.0,11959100,55
428,6,1511,128,2.0,1.0,4,2,0,0,2,1,1,2.2,3.2,2.7,2.8,10391900,45
429,3,1765,6,2.0,1.0,4,0,0,2,2,2,3,2.6,5.0,3.7,3.76,9338880,29
430,4,1238,63,1.0,1.0,3,3,1,0,1,1,5,4.9,2.1,4.0,3.7,11329750,17
431,2,934,3,1.0,1.0,3,2,1,1,1,0,3,5.0,3.3,2.7,3.63,8469050,23
432,2,754,92,1.0,1.0,2,2,1,1,2,2,4,4.2,3.5,2.1,3.29,7705800,36
433,5,1736,60,1.0,1.0,4,4,1,2,0,2,4,2.2,2.4,3.0,2.61,14057180,10
434,2,980,18,1.0,1.0,3,0,1,1,2,0,3,3.1,4.7,3.9,3.98,8621500,33
435,4,1299,114,1.0,1.0,3,1,0,0,2,2,2,3.0,4.7,2.4,3.27,9338500,46
436,4,849,118,1.0,1.0,2,3,0,2,2,2,3,3.2,2.3,4.0,3.25,5668875,36
437,3,1450,169,2.0,1.0,4,1,1,2,0,2,3,3.8,4.4,2.4,3.5032537884152344,10040420,21
438,5,1634,11,1.0,1.0,4,4,1,1,2,2,5,4.8,3.3,2.6,3.435,12730270,31
439,4,1320,57,1.0,1.0,3,1,1,0,2,2,2,2.8,2.7,4.5,3.45,11071500,6
440,2,769,69,1.0,1.0,2,1,1,1,1,1,3,2.5,2.6,3.0,2.69,7261650,7
441,4,1150,32,1.0,1.0,3,4,1,1,2,0,2,2.9,3.8,3.0,3.21,6982000,32
442,2,908,39,1.0,1.0,3,3,0,2,0,2,3,4.7,2.0,4.3,3.5,7546960,36
443,4,1668,141,2.0,2.0,4,0,1,0,1,0,3,3.3,2.7,3.5,3.2,13650500,6
444,3,1990,149,3.0,2.0,5,1,0,1,2,0,3,5.0,2.2,4.5,3.96,10652120,6
445,1,1857,28,2.0,1.0,5,3,0,2,2,0,3,3.6,4.4,4.5,4.16,13378610,35
446,3,2061,115,3.0,2.0,5,4,1,0,2,0,4,2.5,2.4,2.2,2.35,17265880,14
447,3,1668,14,2.0,1.0,4,0,0,1,0,0,4,4.7,4.9,3.0,4.08,10044620,11
448,3,1444,198,2.0,1.0,4,3,0,1,0,0,4,3.9,5.0,3.3,3.99,9153720,26
449,2,1121,106,1.0,1.0,3,4,1,2,2,2,3,2.4,4.7,2.6,3.38,9089520,29
450,3,1514,4,2.0,1.0,4,3,1,1,2,2,3,5.0,4.1,3.5,4.13,9075660,23
451,2,1256,34,2.0,1.0,4,0,1,1,0,1,4,2.5,2.0,4.4,2.87,9957800,4
452,4,672,103,1.0,1.0,2,0,1,2,2,1,3,3.9,3.1,5.0,4.1,5805250,19
453,0,908,112,1.0,1.0,3,2,1,0,0,0,4,4.9,4.6,2.8,3.79,13087155,37
454,4,1631,22,2.0,2.0,4,3,1,1,1,2,4,4.5,2.6,4.3,3.85,9314000,18
455,0,1001,58,1.0,1.0,3,3,1,2,0,0,4,3.8,3.5,2.7,3.19,10533755,37
456,6,1618,8,2.0,1.0,4,3,0,0,0,2,0,4.2,4.5,3.7,4.19,11462310,48
457,3,2340,129,4.0,2.0,6,1,1,2,2,2,3,3.7,3.0,4.6,3.85,12948200,20
458,4,1159,121,1.0,1.0,3,1,0,2,2,1,3,2.1,4.5,4.4,3.74,6149625,50
459,6,1775,43,2.0,1.0,4,0,1,2,0,2,3,3.5,4.8,4.5,4.39,11031600,25
460,2,1008,30,1.0,1.0,3,4,0,0,2,0,5,3.7,2.0,3.2,2.87,12713050,19
461,6,1563,57,2.0,1.0,4,3,1,0,0,2,5,4.1,4.7,2.7,3.95,15664740,12
462,3,1723,35,2.0,1.0,4,3,1,1,0,0,4,2.3,2.7,5.0,3.5,11265520,6
463,6,1543,55,2.0,1.0,4,3,0,0,1,1,5,3.8,4.5,2.2,3.64,12900790,47
464,2,1231,161,2.0,1.0,4,1,0,2,1,0,4,4.4,2.0,3.2,3.08,10271420,29
465,5,1995,111,2.0,1.0,5,2,0,2,2,2,4,3.9,3.5,3.2,3.485,14154840,32
466,3,2113,28,3.0,2.0,5,1,0,2,2,2,5,4.4,4.4,2.9,3.8,12160420,28
467,5,1849,93,2.0,1.0,5,4,1,0,2,0,5,2.3,3.3,3.1,2.91,22084180,24
468,2,1095,144,1.0,1.0,3,1,1,2,2,2,3,5.0,4.9,2.8,4.3,9953350,12
469,4,1057,187,1.0,1.0,3,1,0,0,2,2,3,3.8,3.5,4.2,3.87,8788500,46
470,4,841,187,1.0,1.0,2,4,1,1,2,0,2,4.1,2.5,3.8,3.5,6266250,25
471,0,693,80,1.0,1.0,2,1,1,1,1,0,1,3.0,3.3,4.6,3.86,6879510,34
472,1,1666,173,1.0,1.0,4,4,0,1,0,0,4,4.2,3.8,3.6,3.86,11991280,24
473,5,1517,131,1.0,1.0,4,1,1,0,0,0,5,4.0,4.4,3.6,3.92,19817860,43
474,1,1854,72,2.0,1.0,5,2,0,0,0,0,3,4.1,2.7,2.2,2.99,19766360,43
475,0,789,117,1.0,1.0,2,0,0,0,0,2,0,4.5,4.1,2.4,3.37,8098070,38
476,2,760,24,1.0,1.0,2,0,1,1,1,2,4,3.7,3.8,4.0,3.83,8274000,4
477,2,1137,29,1.0,1.0,3,2,0,2,0,2,3,4.7,2.2,4.8,3.73,8912540,11
478,1,1687,6,1.0,1.0,4,2,1,0,1,0,3,3.9,3.6,3.9,3.825,19609810,13
479,4,984,183,1.0,1.0,3,2,1,1,2,1,1,2.7,2.7,4.7,3.5032537884152344,5340750,13
480,4,1662,154,2.0,2.0,4,0,0,0,0,0,3,2.3,4.2,4.4,3.71,12825500,14
481,0,1065,75,1.0,1.0,3,1,0,2,2,2,2,4.9,5.0,3.5,4.22,8717385,19
482,3,1621,101,2.0,1.0,4,2,0,2,2,2,5,3.6,4.7,2.4,3.45,9928200,29
483,2,703,60,1.0,1.0,2,3,1,2,2,1,5,2.0,4.2,4.5,3.63,8231860,21
484,2,1221,62,2.0,1.0,4,0,0,2,2,0,4,2.1,2.5,4.0,2.83,9833270,34
485,3,1577,22,2.0,1.0,4,2,0,0,2,0,3,4.5,2.0,3.4,3.31,13277420,11
486,2,989,193,1.0,1.0,3,3,1,2,2,2,5,4.2,4.0,2.7,3.67,10613930,4
487,3,1368,6,2.0,1.0,4,1,1,2,0,0,4,3.3,4.0,4.4,3.95,10801520,28
488,3,2365,128,4.0,2.0,6,2,1,0,2,2,4,2.9,3.3,3.2,3.14,18637600,30
489,1,1525,119,1.0,1.0,4,3,0,0,0,2,4,4.2,3.9,5.0,4.445,17566590,32
490,0,1180,63,1.0,1.0,3,1,1,1,2,2,2,2.5,3.2,3.1,2.94,9397585,19
491,4,1122,58,1.0,1.0,3,0,0,2,2,0,2,3.4,5.0,4.0,4.12,6889250,18
492,1,1775,152,1.0,1.0,4,4,1,0,0,2,3,2.7,4.0,2.6,2.985,19512010,33
493,1,1877,47,2.0,1.0,5,2,0,2,0,1,4,4.5,2.9,2.5,3.3,13064510,30
494,2,760,127,1.0,1.0,2,0,0,1,0,0,5,4.1,2.9,2.8,3.23,8386750,17
495,3,2297,51,4.0,2.0,6,2,0,2,0,2,3,3.8,3.4,2.9,3.32,11569680,17
496,4,787,43,1.0,1.0,2,4,1,2,2,0,4,4.2,2.9,4.1,3.77,7825375,9
497,3,2317,37,4.0,2.0,6,0,0,1,2,2,3,5.0,4.6,2.2,3.76,10502160,28
498,4,749,187,1.0,1.0,2,2,1,1,2,0,1,3.4,3.8,3.0,3.36,5286000,34
499,6,1616,188,2.0,1.0,4,2,0,1,2,2,5,4.4,3.7,2.6,3.55,9794230,14
500,0,1284,199,2.0,2.0,4,0,1,1,2,2,3,2.3,2.4,2.4,2.37,9885575,25
501,2,756,176,1.0,1.0,2,0,1,0,1,1,5,3.1,4.4,2.2,3.35,10478100,38
502,2,1238,132,2.0,1.0,4,3,0,1,1,2,5,3.3,4.1,2.6,3.41,9345900,34
503,2,1236,41,2.0,1.0,4,0,1,1,2,2,3,3.6,2.7,4.3,3.45,9314050,31
504,5,1664,108,1.0,1.0,4,3,0,2,0,2,5,2.3,4.3,4.4,3.745,13251910,42
505,1,1537,37,1.0,1.0,4,3,0,0,2,2,5,3.6,4.2,3.4,3.67,18331880,19
506,6,1731,184,2.0,1.0,4,4,0,0,2,2,3,2.4,4.2,4.3,3.78,13478680,44
507,2,929,39,1.0,1.0,3,1,1,1,2,2,3,3.1,4.5,3.4,3.75,8907400,4
508,2,786,21,1.0,1.0,2,3,0,1,1,0,5,3.0,4.0,3.1,3.43,8185800,20
509,4,1370,178,2.0,2.0,4,1,1,2,2,2,3,3.6,2.6,5.0,3.86,9125250,14
510,4,1685,58,2.0,2.0,4,0,0,1,2,0,1,3.8,4.8,2.1,3.42,6922750,39
511,5,1549,77,1.0,1.0,4,1,0,1,2,2,5,4.8,3.1,4.8,4.375,12133650,30
512,1,1539,107,1.0,1.0,4,1,1,0,1,2,3,3.1,3.8,2.4,2.995,18200410,18
513,1,1898,111,2.0,1.0,5,0,0,2,2,1,5,4.4,2.5,3.2,3.5032537884152344,13485130,42
514,2,918,131,1.0,1.0,3,4,1,0,2,2,3,4.9,4.1,2.2,3.77,11762550,5
515,2,774,50,1.0,1.0,2,0,1,2,0,2,5,2.9,3.9,5.0,3.93,9104380,36
516,2,1072,36,1.0,1.0,3,4,0,0,0,0,3,4.5,2.5,3.7,3.46,11935950,37
517,2,1239,59,2.0,1.0,4,1,1,2,1,0,3,3.3,3.4,4.5,3.7,10881130,22
518,3,1362,96,2.0,1.0,4,1,0,0,2,0,3,2.5,3.9,3.8,3.44,12146740,27
